"Notes"	"State"	"State Code"	"Age of Mother 9"	"Age of Mother 9 Code"	"Year"	"Year Code"	Births	Female Population	Fertility Rate
	"Hawaii"	"15"	"30-34 years"	"30-34"	"2007"	"2007"	4365	40076	108.92
	"Hawaii"	"15"	"30-34 years"	"30-34"	"2008"	"2008"	4533	40719	111.32
	"Hawaii"	"15"	"30-34 years"	"30-34"	"2009"	"2009"	4408	41834	105.37
	"Hawaii"	"15"	"30-34 years"	"30-34"	"2010"	"2010"	4586	43110	106.38
	"Hawaii"	"15"	"30-34 years"	"30-34"	"2011"	"2011"	4685	44708	104.79
	"Hawaii"	"15"	"30-34 years"	"30-34"	"2012"	"2012"	4980	45627	109.15
	"Hawaii"	"15"	"30-34 years"	"30-34"	"2013"	"2013"	4917	47052	104.50
	"Hawaii"	"15"	"30-34 years"	"30-34"	"2014"	"2014"	5080	48209	105.37
	"Hawaii"	"15"	"30-34 years"	"30-34"	"2015"	"2015"	5033	49334	102.02
	"Hawaii"	"15"	"30-34 years"	"30-34"	"2016"	"2016"	5037	49279	102.21
	"Hawaii"	"15"	"30-34 years"	"30-34"	"2017"	"2017"	4832	49027	98.56
	"Hawaii"	"15"	"30-34 years"	"30-34"	"2018"	"2018"	4714	48132	97.94
	"Hawaii"	"15"	"30-34 years"	"30-34"	"2019"	"2019"	4604	47757	96.40
	"Hawaii"	"15"	"30-34 years"	"30-34"	"2020"	"2020"	4498	47446	94.80
	"Hawaii"	"15"	"35-39 years"	"35-39"	"2007"	"2007"	2667	43855	60.81
	"Hawaii"	"15"	"35-39 years"	"35-39"	"2008"	"2008"	2692	43542	61.83
	"Hawaii"	"15"	"35-39 years"	"35-39"	"2009"	"2009"	2604	43412	59.98
	"Hawaii"	"15"	"35-39 years"	"35-39"	"2010"	"2010"	2527	42762	59.09
	"Hawaii"	"15"	"35-39 years"	"35-39"	"2011"	"2011"	2553	41502	61.52
	"Hawaii"	"15"	"35-39 years"	"35-39"	"2012"	"2012"	2621	41546	63.09
	"Hawaii"	"15"	"35-39 years"	"35-39"	"2013"	"2013"	2840	41476	68.47
	"Hawaii"	"15"	"35-39 years"	"35-39"	"2014"	"2014"	2709	42559	63.65
	"Hawaii"	"15"	"35-39 years"	"35-39"	"2015"	"2015"	2945	44034	66.88
	"Hawaii"	"15"	"35-39 years"	"35-39"	"2016"	"2016"	2909	45824	63.48
	"Hawaii"	"15"	"35-39 years"	"35-39"	"2017"	"2017"	2915	46850	62.22
	"Hawaii"	"15"	"35-39 years"	"35-39"	"2018"	"2018"	3007	47731	63.00
	"Hawaii"	"15"	"35-39 years"	"35-39"	"2019"	"2019"	3051	47721	63.93
	"Hawaii"	"15"	"35-39 years"	"35-39"	"2020"	"2020"	2887	46889	61.57
	"Hawaii"	"15"	"40-44 years"	"40-44"	"2007"	"2007"	648	45718	14.17
	"Hawaii"	"15"	"40-44 years"	"40-44"	"2008"	"2008"	693	44832	15.46
	"Hawaii"	"15"	"40-44 years"	"40-44"	"2009"	"2009"	612	44090	13.88
	"Hawaii"	"15"	"40-44 years"	"40-44"	"2010"	"2010"	688	44364	15.51
	"Hawaii"	"15"	"40-44 years"	"40-44"	"2011"	"2011"	698	44327	15.75
	"Hawaii"	"15"	"40-44 years"	"40-44"	"2012"	"2012"	711	44244	16.07
	"Hawaii"	"15"	"40-44 years"	"40-44"	"2013"	"2013"	679	43421	15.64
	"Hawaii"	"15"	"40-44 years"	"40-44"	"2014"	"2014"	727	42510	17.10
	"Hawaii"	"15"	"40-44 years"	"40-44"	"2015"	"2015"	685	41310	16.58
	"Hawaii"	"15"	"40-44 years"	"40-44"	"2016"	"2016"	689	41320	16.67
	"Hawaii"	"15"	"40-44 years"	"40-44"	"2017"	"2017"	718	41498	17.30
	"Hawaii"	"15"	"40-44 years"	"40-44"	"2018"	"2018"	717	41522	17.27
	"Hawaii"	"15"	"40-44 years"	"40-44"	"2019"	"2019"	756	41991	18.00
	"Hawaii"	"15"	"40-44 years"	"40-44"	"2020"	"2020"	707	42686	16.56
	"Hawaii"	"15"	"45-49 years"	"45-49"	"2007"	"2007"	43	Not Available	Not Available
	"Hawaii"	"15"	"45-49 years"	"45-49"	"2008"	"2008"	39	Not Available	Not Available
	"Hawaii"	"15"	"45-49 years"	"45-49"	"2009"	"2009"	39	Not Available	Not Available
	"Hawaii"	"15"	"45-49 years"	"45-49"	"2010"	"2010"	40	Not Available	Not Available
	"Hawaii"	"15"	"45-49 years"	"45-49"	"2011"	"2011"	45	Not Available	Not Available
	"Hawaii"	"15"	"45-49 years"	"45-49"	"2012"	"2012"	53	Not Available	Not Available
	"Hawaii"	"15"	"45-49 years"	"45-49"	"2013"	"2013"	52	Not Available	Not Available
	"Hawaii"	"15"	"45-49 years"	"45-49"	"2014"	"2014"	67	Not Available	Not Available
	"Hawaii"	"15"	"45-49 years"	"45-49"	"2015"	"2015"	61	Not Available	Not Available
	"Hawaii"	"15"	"45-49 years"	"45-49"	"2016"	"2016"	48	Not Available	Not Available
	"Hawaii"	"15"	"45-49 years"	"45-49"	"2017"	"2017"	71	Not Available	Not Available
	"Hawaii"	"15"	"45-49 years"	"45-49"	"2018"	"2018"	61	Not Available	Not Available
	"Hawaii"	"15"	"45-49 years"	"45-49"	"2019"	"2019"	53	Not Available	Not Available
	"Hawaii"	"15"	"45-49 years"	"45-49"	"2020"	"2020"	40	Not Available	Not Available
	"Idaho"	"16"	"Under 15 years"	"15"	"2007"	"2007"	17	Not Available	Not Available
	"Idaho"	"16"	"Under 15 years"	"15"	"2008"	"2008"	18	Not Available	Not Available
	"Idaho"	"16"	"Under 15 years"	"15"	"2009"	"2009"	15	Not Available	Not Available
	"Idaho"	"16"	"Under 15 years"	"15"	"2010"	"2010"	13	Not Available	Not Available
	"Idaho"	"16"	"Under 15 years"	"15"	"2011"	"2011"	15	Not Available	Not Available
	"Idaho"	"16"	"Under 15 years"	"15"	"2012"	"2012"	10	Not Available	Not Available
	"Idaho"	"16"	"Under 15 years"	"15"	"2013"	"2013"	11	Not Available	Not Available
	"Idaho"	"16"	"Under 15 years"	"15"	"2015"	"2015"	11	Not Available	Not Available
	"Idaho"	"16"	"Under 15 years"	"15"	"2017"	"2017"	10	Not Available	Not Available
	"Idaho"	"16"	"15-19 years"	"15-19"	"2007"	"2007"	2257	56621	39.86
	"Idaho"	"16"	"15-19 years"	"15-19"	"2008"	"2008"	2261	57032	39.64
	"Idaho"	"16"	"15-19 years"	"15-19"	"2009"	"2009"	2038	56823	35.87
	"Idaho"	"16"	"15-19 years"	"15-19"	"2010"	"2010"	1863	56423	33.02
	"Idaho"	"16"	"15-19 years"	"15-19"	"2011"	"2011"	1584	57116	27.73
	"Idaho"	"16"	"15-19 years"	"15-19"	"2012"	"2012"	1568	55452	28.28
	"Idaho"	"16"	"15-19 years"	"15-19"	"2013"	"2013"	1425	55405	25.72
	"Idaho"	"16"	"15-19 years"	"15-19"	"2014"	"2014"	1303	56075	23.24
	"Idaho"	"16"	"15-19 years"	"15-19"	"2015"	"2015"	1288	57172	22.53
	"Idaho"	"16"	"15-19 years"	"15-19"	"2016"	"2016"	1171	58145	20.14
	"Idaho"	"16"	"15-19 years"	"15-19"	"2017"	"2017"	1106	59434	18.61
	"Idaho"	"16"	"15-19 years"	"15-19"	"2018"	"2018"	972	60898	15.96
	"Idaho"	"16"	"15-19 years"	"15-19"	"2019"	"2019"	917	61406	14.93
	"Idaho"	"16"	"15-19 years"	"15-19"	"2020"	"2020"	909	62339	14.58
	"Idaho"	"16"	"20-24 years"	"20-24"	"2007"	"2007"	7548	53001	142.41
	"Idaho"	"16"	"20-24 years"	"20-24"	"2008"	"2008"	7280	53076	137.16
	"Idaho"	"16"	"20-24 years"	"20-24"	"2009"	"2009"	6774	53365	126.94
	"Idaho"	"16"	"20-24 years"	"20-24"	"2010"	"2010"	6333	53427	118.54
	"Idaho"	"16"	"20-24 years"	"20-24"	"2011"	"2011"	6109	53919	113.30
	"Idaho"	"16"	"20-24 years"	"20-24"	"2012"	"2012"	6285	55283	113.69
	"Idaho"	"16"	"20-24 years"	"20-24"	"2013"	"2013"	5859	54266	107.97
	"Idaho"	"16"	"20-24 years"	"20-24"	"2014"	"2014"	6144	53575	114.68
	"Idaho"	"16"	"20-24 years"	"20-24"	"2015"	"2015"	5733	52872	108.43
	"Idaho"	"16"	"20-24 years"	"20-24"	"2016"	"2016"	5574	53194	104.79
	"Idaho"	"16"	"20-24 years"	"20-24"	"2017"	"2017"	5388	53648	100.43
	"Idaho"	"16"	"20-24 years"	"20-24"	"2018"	"2018"	5100	54669	93.29
	"Idaho"	"16"	"20-24 years"	"20-24"	"2019"	"2019"	5140	55390	92.80
	"Idaho"	"16"	"20-24 years"	"20-24"	"2020"	"2020"	4916	57239	85.89
	"Idaho"	"16"	"25-29 years"	"25-29"	"2007"	"2007"	7909	50457	156.75
	"Idaho"	"16"	"25-29 years"	"25-29"	"2008"	"2008"	8155	52492	155.36
	"Idaho"	"16"	"25-29 years"	"25-29"	"2009"	"2009"	7532	52354	143.87
	"Idaho"	"16"	"25-29 years"	"25-29"	"2010"	"2010"	7570	51916	145.81
	"Idaho"	"16"	"25-29 years"	"25-29"	"2011"	"2011"	7141	51455	138.78
	"Idaho"	"16"	"25-29 years"	"25-29"	"2012"	"2012"	7317	51260	142.74
	"Idaho"	"16"	"25-29 years"	"25-29"	"2013"	"2013"	7299	51916	140.59
	"Idaho"	"16"	"25-29 years"	"25-29"	"2014"	"2014"	7222	53266	135.58
	"Idaho"	"16"	"25-29 years"	"25-29"	"2015"	"2015"	7332	54366	134.86
	"Idaho"	"16"	"25-29 years"	"25-29"	"2016"	"2016"	7174	55109	130.18
	"Idaho"	"16"	"25-29 years"	"25-29"	"2017"	"2017"	7285	56481	128.98
	"Idaho"	"16"	"25-29 years"	"25-29"	"2018"	"2018"	6976	57963	120.35
	"Idaho"	"16"	"25-29 years"	"25-29"	"2019"	"2019"	7180	58782	122.15
	"Idaho"	"16"	"25-29 years"	"25-29"	"2020"	"2020"	7020	58815	119.36
	"Idaho"	"16"	"30-34 years"	"30-34"	"2007"	"2007"	4753	46120	103.06
	"Idaho"	"16"	"30-34 years"	"30-34"	"2008"	"2008"	4957	47034	105.39
	"Idaho"	"16"	"30-34 years"	"30-34"	"2009"	"2009"	4974	48800	101.93
	"Idaho"	"16"	"30-34 years"	"30-34"	"2010"	"2010"	5044	50025	100.83
	"Idaho"	"16"	"30-34 years"	"30-34"	"2011"	"2011"	5099	51547	98.92
	"Idaho"	"16"	"30-34 years"	"30-34"	"2012"	"2012"	5312	52096	101.97
	"Idaho"	"16"	"30-34 years"	"30-34"	"2013"	"2013"	5206	52917	98.38
	"Idaho"	"16"	"30-34 years"	"30-34"	"2014"	"2014"	5468	53403	102.39
	"Idaho"	"16"	"30-34 years"	"30-34"	"2015"	"2015"	5596	53471	104.65
	"Idaho"	"16"	"30-34 years"	"30-34"	"2016"	"2016"	5699	54117	105.31
	"Idaho"	"16"	"30-34 years"	"30-34"	"2017"	"2017"	5435	54400	99.91
	"Idaho"	"16"	"30-34 years"	"30-34"	"2018"	"2018"	5338	55431	96.30
	"Idaho"	"16"	"30-34 years"	"30-34"	"2019"	"2019"	5571	56991	97.75
	"Idaho"	"16"	"30-34 years"	"30-34"	"2020"	"2020"	5503	59118	93.09
	"Idaho"	"16"	"35-39 years"	"35-39"	"2007"	"2007"	2084	47159	44.19
	"Idaho"	"16"	"35-39 years"	"35-39"	"2008"	"2008"	2056	47983	42.85
	"Idaho"	"16"	"35-39 years"	"35-39"	"2009"	"2009"	1977	47923	41.25
	"Idaho"	"16"	"35-39 years"	"35-39"	"2010"	"2010"	1939	47696	40.65
	"Idaho"	"16"	"35-39 years"	"35-39"	"2011"	"2011"	1915	46975	40.77
	"Idaho"	"16"	"35-39 years"	"35-39"	"2012"	"2012"	2000	47682	41.94
	"Idaho"	"16"	"35-39 years"	"35-39"	"2013"	"2013"	2112	48715	43.35
	"Idaho"	"16"	"35-39 years"	"35-39"	"2014"	"2014"	2261	50123	45.11
	"Idaho"	"16"	"35-39 years"	"35-39"	"2015"	"2015"	2375	51718	45.92
	"Idaho"	"16"	"35-39 years"	"35-39"	"2016"	"2016"	2333	53335	43.74
	"Idaho"	"16"	"35-39 years"	"35-39"	"2017"	"2017"	2472	55557	44.49
	"Idaho"	"16"	"35-39 years"	"35-39"	"2018"	"2018"	2541	57138	44.47
	"Idaho"	"16"	"35-39 years"	"35-39"	"2019"	"2019"	2706	58516	46.24
	"Idaho"	"16"	"35-39 years"	"35-39"	"2020"	"2020"	2611	59678	43.75
	"Idaho"	"16"	"40-44 years"	"40-44"	"2007"	"2007"	428	48223	8.88
	"Idaho"	"16"	"40-44 years"	"40-44"	"2008"	"2008"	381	47156	8.08
	"Idaho"	"16"	"40-44 years"	"40-44"	"2009"	"2009"	393	46703	8.41
	"Idaho"	"16"	"40-44 years"	"40-44"	"2010"	"2010"	401	46816	8.57
	"Idaho"	"16"	"40-44 years"	"40-44"	"2011"	"2011"	422	47663	8.85
	"Idaho"	"16"	"40-44 years"	"40-44"	"2012"	"2012"	445	48063	9.26
	"Idaho"	"16"	"40-44 years"	"40-44"	"2013"	"2013"	433	48493	8.93
	"Idaho"	"16"	"40-44 years"	"40-44"	"2014"	"2014"	444	48410	9.17
	"Idaho"	"16"	"40-44 years"	"40-44"	"2015"	"2015"	458	48208	9.50
	"Idaho"	"16"	"40-44 years"	"40-44"	"2016"	"2016"	491	48192	10.19
	"Idaho"	"16"	"40-44 years"	"40-44"	"2017"	"2017"	447	49421	9.04
	"Idaho"	"16"	"40-44 years"	"40-44"	"2018"	"2018"	442	51543	8.58
	"Idaho"	"16"	"40-44 years"	"40-44"	"2019"	"2019"	504	53736	9.38
	"Idaho"	"16"	"40-44 years"	"40-44"	"2020"	"2020"	538	56178	9.58
	"Idaho"	"16"	"45-49 years"	"45-49"	"2007"	"2007"	20	Not Available	Not Available
	"Idaho"	"16"	"45-49 years"	"45-49"	"2008"	"2008"	37	Not Available	Not Available
	"Idaho"	"16"	"45-49 years"	"45-49"	"2009"	"2009"	32	Not Available	Not Available
	"Idaho"	"16"	"45-49 years"	"45-49"	"2010"	"2010"	32	Not Available	Not Available
	"Idaho"	"16"	"45-49 years"	"45-49"	"2011"	"2011"	20	Not Available	Not Available
	"Idaho"	"16"	"45-49 years"	"45-49"	"2012"	"2012"	24	Not Available	Not Available
	"Idaho"	"16"	"45-49 years"	"45-49"	"2013"	"2013"	34	Not Available	Not Available
	"Idaho"	"16"	"45-49 years"	"45-49"	"2014"	"2014"	25	Not Available	Not Available
	"Idaho"	"16"	"45-49 years"	"45-49"	"2015"	"2015"	31	Not Available	Not Available
	"Idaho"	"16"	"45-49 years"	"45-49"	"2016"	"2016"	33	Not Available	Not Available
	"Idaho"	"16"	"45-49 years"	"45-49"	"2017"	"2017"	35	Not Available	Not Available
	"Idaho"	"16"	"45-49 years"	"45-49"	"2018"	"2018"	29	Not Available	Not Available
	"Idaho"	"16"	"45-49 years"	"45-49"	"2019"	"2019"	32	Not Available	Not Available
	"Idaho"	"16"	"45-49 years"	"45-49"	"2020"	"2020"	27	Not Available	Not Available
	"Illinois"	"17"	"Under 15 years"	"15"	"2007"	"2007"	260	Not Available	Not Available
	"Illinois"	"17"	"Under 15 years"	"15"	"2008"	"2008"	254	Not Available	Not Available
	"Illinois"	"17"	"Under 15 years"	"15"	"2009"	"2009"	187	Not Available	Not Available
	"Illinois"	"17"	"Under 15 years"	"15"	"2010"	"2010"	190	Not Available	Not Available
	"Illinois"	"17"	"Under 15 years"	"15"	"2011"	"2011"	136	Not Available	Not Available
	"Illinois"	"17"	"Under 15 years"	"15"	"2012"	"2012"	151	Not Available	Not Available
	"Illinois"	"17"	"Under 15 years"	"15"	"2013"	"2013"	124	Not Available	Not Available
	"Illinois"	"17"	"Under 15 years"	"15"	"2014"	"2014"	93	Not Available	Not Available
	"Illinois"	"17"	"Under 15 years"	"15"	"2015"	"2015"	84	Not Available	Not Available
	"Illinois"	"17"	"Under 15 years"	"15"	"2016"	"2016"	76	Not Available	Not Available
	"Illinois"	"17"	"Under 15 years"	"15"	"2017"	"2017"	59	Not Available	Not Available
	"Illinois"	"17"	"Under 15 years"	"15"	"2018"	"2018"	60	Not Available	Not Available
	"Illinois"	"17"	"Under 15 years"	"15"	"2019"	"2019"	66	Not Available	Not Available
	"Illinois"	"17"	"Under 15 years"	"15"	"2020"	"2020"	50	Not Available	Not Available
	"Illinois"	"17"	"15-19 years"	"15-19"	"2007"	"2007"	18089	450355	40.17
	"Illinois"	"17"	"15-19 years"	"15-19"	"2008"	"2008"	17410	451974	38.52
	"Illinois"	"17"	"15-19 years"	"15-19"	"2009"	"2009"	16196	451682	35.86
	"Illinois"	"17"	"15-19 years"	"15-19"	"2010"	"2010"	14798	448356	33.01
	"Illinois"	"17"	"15-19 years"	"15-19"	"2011"	"2011"	13026	442118	29.46
	"Illinois"	"17"	"15-19 years"	"15-19"	"2012"	"2012"	12098	434055	27.87
	"Illinois"	"17"	"15-19 years"	"15-19"	"2013"	"2013"	10525	427226	24.64
	"Illinois"	"17"	"15-19 years"	"15-19"	"2014"	"2014"	9591	420404	22.81
	"Illinois"	"17"	"15-19 years"	"15-19"	"2015"	"2015"	8764	416157	21.06
	"Illinois"	"17"	"15-19 years"	"15-19"	"2016"	"2016"	7729	412474	18.74
	"Illinois"	"17"	"15-19 years"	"15-19"	"2017"	"2017"	7103	408244	17.40
	"Illinois"	"17"	"15-19 years"	"15-19"	"2018"	"2018"	6399	405044	15.80
	"Illinois"	"17"	"15-19 years"	"15-19"	"2019"	"2019"	5883	402205	14.63
	"Illinois"	"17"	"15-19 years"	"15-19"	"2020"	"2020"	5379	396691	13.56
	"Illinois"	"17"	"20-24 years"	"20-24"	"2007"	"2007"	40055	429962	93.16
	"Illinois"	"17"	"20-24 years"	"20-24"	"2008"	"2008"	38420	428234	89.72
	"Illinois"	"17"	"20-24 years"	"20-24"	"2009"	"2009"	36336	430084	84.49
	"Illinois"	"17"	"20-24 years"	"20-24"	"2010"	"2010"	34269	431451	79.43
	"Illinois"	"17"	"20-24 years"	"20-24"	"2011"	"2011"	32638	435365	74.97
	"Illinois"	"17"	"20-24 years"	"20-24"	"2012"	"2012"	32063	440222	72.83
	"Illinois"	"17"	"20-24 years"	"20-24"	"2013"	"2013"	31251	443811	70.42
	"Illinois"	"17"	"20-24 years"	"20-24"	"2014"	"2014"	30975	446793	69.33
	"Illinois"	"17"	"20-24 years"	"20-24"	"2015"	"2015"	30279	442227	68.47
	"Illinois"	"17"	"20-24 years"	"20-24"	"2016"	"2016"	27928	434313	64.30
	"Illinois"	"17"	"20-24 years"	"20-24"	"2017"	"2017"	26618	425727	62.52
	"Illinois"	"17"	"20-24 years"	"20-24"	"2018"	"2018"	24505	416925	58.78
	"Illinois"	"17"	"20-24 years"	"20-24"	"2019"	"2019"	23125	408950	56.55
	"Illinois"	"17"	"20-24 years"	"20-24"	"2020"	"2020"	21399	403351	53.05
	"Illinois"	"17"	"25-29 years"	"25-29"	"2007"	"2007"	50665	445735	113.67
	"Illinois"	"17"	"25-29 years"	"25-29"	"2008"	"2008"	49309	453257	108.79
	"Illinois"	"17"	"25-29 years"	"25-29"	"2009"	"2009"	47486	455510	104.25
	"Illinois"	"17"	"25-29 years"	"25-29"	"2010"	"2010"	45516	453386	100.39
	"Illinois"	"17"	"25-29 years"	"25-29"	"2011"	"2011"	44504	449849	98.93
	"Illinois"	"17"	"25-29 years"	"25-29"	"2012"	"2012"	43672	445237	98.09
	"Illinois"	"17"	"25-29 years"	"25-29"	"2013"	"2013"	42541	439771	96.73
	"Illinois"	"17"	"25-29 years"	"25-29"	"2014"	"2014"	43178	439158	98.32
	"Illinois"	"17"	"25-29 years"	"25-29"	"2015"	"2015"	43379	440168	98.55
	"Illinois"	"17"	"25-29 years"	"25-29"	"2016"	"2016"	42669	441822	96.58
	"Illinois"	"17"	"25-29 years"	"25-29"	"2017"	"2017"	40922	445164	91.93
	"Illinois"	"17"	"25-29 years"	"25-29"	"2018"	"2018"	39836	445499	89.42
	"Illinois"	"17"	"25-29 years"	"25-29"	"2019"	"2019"	38069	442312	86.07
	"Illinois"	"17"	"25-29 years"	"25-29"	"2020"	"2020"	35948	435501	82.54
	"Illinois"	"17"	"30-34 years"	"30-34"	"2007"	"2007"	43847	420791	104.20
	"Illinois"	"17"	"30-34 years"	"30-34"	"2008"	"2008"	44165	421577	104.76
	"Illinois"	"17"	"30-34 years"	"30-34"	"2009"	"2009"	44226	426680	103.65
	"Illinois"	"17"	"30-34 years"	"30-34"	"2010"	"2010"	44391	431902	102.78
	"Illinois"	"17"	"30-34 years"	"30-34"	"2011"	"2011"	44911	440554	101.94
	"Illinois"	"17"	"30-34 years"	"30-34"	"2012"	"2012"	45155	444084	101.68
	"Illinois"	"17"	"30-34 years"	"30-34"	"2013"	"2013"	45809	447837	102.29
	"Illinois"	"17"	"30-34 years"	"30-34"	"2014"	"2014"	47195	447563	105.45
	"Illinois"	"17"	"30-34 years"	"30-34"	"2015"	"2015"	47451	442994	107.11
	"Illinois"	"17"	"30-34 years"	"30-34"	"2016"	"2016"	47420	436137	108.73
	"Illinois"	"17"	"30-34 years"	"30-34"	"2017"	"2017"	45863	432355	106.08
	"Illinois"	"17"	"30-34 years"	"30-34"	"2018"	"2018"	44859	428554	104.68
	"Illinois"	"17"	"30-34 years"	"30-34"	"2019"	"2019"	43860	425479	103.08
	"Illinois"	"17"	"30-34 years"	"30-34"	"2020"	"2020"	42464	423722	100.22
	"Illinois"	"17"	"35-39 years"	"35-39"	"2007"	"2007"	23038	447946	51.43
	"Illinois"	"17"	"35-39 years"	"35-39"	"2008"	"2008"	22227	443546	50.11
	"Illinois"	"17"	"35-39 years"	"35-39"	"2009"	"2009"	21669	436665	49.62
	"Illinois"	"17"	"35-39 years"	"35-39"	"2010"	"2010"	20951	429314	48.80
	"Illinois"	"17"	"35-39 years"	"35-39"	"2011"	"2011"	21060	415656	50.67
	"Illinois"	"17"	"35-39 years"	"35-39"	"2012"	"2012"	20993	411739	50.99
	"Illinois"	"17"	"35-39 years"	"35-39"	"2013"	"2013"	21643	411888	52.55
	"Illinois"	"17"	"35-39 years"	"35-39"	"2014"	"2014"	22535	416051	54.16
	"Illinois"	"17"	"35-39 years"	"35-39"	"2015"	"2015"	23092	420934	54.86
	"Illinois"	"17"	"35-39 years"	"35-39"	"2016"	"2016"	23547	424516	55.47
	"Illinois"	"17"	"35-39 years"	"35-39"	"2017"	"2017"	23803	425670	55.92
	"Illinois"	"17"	"35-39 years"	"35-39"	"2018"	"2018"	24056	427036	56.33
	"Illinois"	"17"	"35-39 years"	"35-39"	"2019"	"2019"	24039	424190	56.67
	"Illinois"	"17"	"35-39 years"	"35-39"	"2020"	"2020"	23002	419823	54.79
	"Illinois"	"17"	"40-44 years"	"40-44"	"2007"	"2007"	4578	460521	9.94
	"Illinois"	"17"	"40-44 years"	"40-44"	"2008"	"2008"	4661	449921	10.36
	"Illinois"	"17"	"40-44 years"	"40-44"	"2009"	"2009"	4745	440550	10.77
	"Illinois"	"17"	"40-44 years"	"40-44"	"2010"	"2010"	4749	437344	10.86
	"Illinois"	"17"	"40-44 years"	"40-44"	"2011"	"2011"	4719	439122	10.75
	"Illinois"	"17"	"40-44 years"	"40-44"	"2012"	"2012"	4705	437736	10.75
	"Illinois"	"17"	"40-44 years"	"40-44"	"2013"	"2013"	4682	432826	10.82
	"Illinois"	"17"	"40-44 years"	"40-44"	"2014"	"2014"	4632	426514	10.86
	"Illinois"	"17"	"40-44 years"	"40-44"	"2015"	"2015"	4690	415154	11.30
	"Illinois"	"17"	"40-44 years"	"40-44"	"2016"	"2016"	4725	400359	11.80
	"Illinois"	"17"	"40-44 years"	"40-44"	"2017"	"2017"	4662	394867	11.81
	"Illinois"	"17"	"40-44 years"	"40-44"	"2018"	"2018"	4750	393317	12.08
	"Illinois"	"17"	"40-44 years"	"40-44"	"2019"	"2019"	4706	394115	11.94
	"Illinois"	"17"	"40-44 years"	"40-44"	"2020"	"2020"	4706	397585	11.84
	"Illinois"	"17"	"45-49 years"	"45-49"	"2007"	"2007"	286	Not Available	Not Available
	"Illinois"	"17"	"45-49 years"	"45-49"	"2008"	"2008"	331	Not Available	Not Available
	"Illinois"	"17"	"45-49 years"	"45-49"	"2009"	"2009"	300	Not Available	Not Available
	"Illinois"	"17"	"45-49 years"	"45-49"	"2010"	"2010"	311	Not Available	Not Available
	"Illinois"	"17"	"45-49 years"	"45-49"	"2011"	"2011"	298	Not Available	Not Available
	"Illinois"	"17"	"45-49 years"	"45-49"	"2012"	"2012"	303	Not Available	Not Available
	"Illinois"	"17"	"45-49 years"	"45-49"	"2013"	"2013"	328	Not Available	Not Available
	"Illinois"	"17"	"45-49 years"	"45-49"	"2014"	"2014"	323	Not Available	Not Available
	"Illinois"	"17"	"45-49 years"	"45-49"	"2015"	"2015"	354	Not Available	Not Available
	"Illinois"	"17"	"45-49 years"	"45-49"	"2016"	"2016"	323	Not Available	Not Available
	"Illinois"	"17"	"45-49 years"	"45-49"	"2017"	"2017"	326	Not Available	Not Available
	"Illinois"	"17"	"45-49 years"	"45-49"	"2018"	"2018"	316	Not Available	Not Available
	"Illinois"	"17"	"45-49 years"	"45-49"	"2019"	"2019"	330	Not Available	Not Available
	"Illinois"	"17"	"45-49 years"	"45-49"	"2020"	"2020"	317	Not Available	Not Available
	"Illinois"	"17"	"50 years and over"	"50+"	"2007"	"2007"	18	Not Available	Not Available
	"Illinois"	"17"	"50 years and over"	"50+"	"2008"	"2008"	18	Not Available	Not Available
	"Illinois"	"17"	"50 years and over"	"50+"	"2009"	"2009"	18	Not Available	Not Available
	"Illinois"	"17"	"50 years and over"	"50+"	"2010"	"2010"	25	Not Available	Not Available
	"Illinois"	"17"	"50 years and over"	"50+"	"2011"	"2011"	20	Not Available	Not Available
	"Illinois"	"17"	"50 years and over"	"50+"	"2012"	"2012"	20	Not Available	Not Available
	"Illinois"	"17"	"50 years and over"	"50+"	"2013"	"2013"	28	Not Available	Not Available
	"Illinois"	"17"	"50 years and over"	"50+"	"2014"	"2014"	34	Not Available	Not Available
	"Illinois"	"17"	"50 years and over"	"50+"	"2015"	"2015"	23	Not Available	Not Available
	"Illinois"	"17"	"50 years and over"	"50+"	"2016"	"2016"	28	Not Available	Not Available
	"Illinois"	"17"	"50 years and over"	"50+"	"2017"	"2017"	34	Not Available	Not Available
	"Illinois"	"17"	"50 years and over"	"50+"	"2018"	"2018"	34	Not Available	Not Available
	"Illinois"	"17"	"50 years and over"	"50+"	"2019"	"2019"	50	Not Available	Not Available
	"Illinois"	"17"	"50 years and over"	"50+"	"2020"	"2020"	33	Not Available	Not Available
	"Indiana"	"18"	"Under 15 years"	"15"	"2007"	"2007"	109	Not Available	Not Available
	"Indiana"	"18"	"Under 15 years"	"15"	"2008"	"2008"	114	Not Available	Not Available
	"Indiana"	"18"	"Under 15 years"	"15"	"2009"	"2009"	95	Not Available	Not Available
	"Indiana"	"18"	"Under 15 years"	"15"	"2010"	"2010"	91	Not Available	Not Available
	"Indiana"	"18"	"Under 15 years"	"15"	"2011"	"2011"	93	Not Available	Not Available
	"Indiana"	"18"	"Under 15 years"	"15"	"2012"	"2012"	61	Not Available	Not Available
	"Indiana"	"18"	"Under 15 years"	"15"	"2013"	"2013"	72	Not Available	Not Available
	"Indiana"	"18"	"Under 15 years"	"15"	"2014"	"2014"	60	Not Available	Not Available
	"Indiana"	"18"	"Under 15 years"	"15"	"2015"	"2015"	64	Not Available	Not Available
	"Indiana"	"18"	"Under 15 years"	"15"	"2016"	"2016"	45	Not Available	Not Available
