"Notes"	"State"	"State Code"	"Age of Mother 9"	"Age of Mother 9 Code"	"Year"	"Year Code"	Births	Female Population	Fertility Rate
	"Virginia"	"51"	"20-24 years"	"20-24"	"2005"	"2005"	24744	265247	93.29
	"Virginia"	"51"	"20-24 years"	"20-24"	"2006"	"2006"	25591	269078	95.11
	"Virginia"	"51"	"25-29 years"	"25-29"	"2003"	"2003"	25794	237530	108.59
	"Virginia"	"51"	"25-29 years"	"25-29"	"2004"	"2004"	27038	242262	111.61
	"Virginia"	"51"	"25-29 years"	"25-29"	"2005"	"2005"	27646	249123	110.97
	"Virginia"	"51"	"25-29 years"	"25-29"	"2006"	"2006"	29233	257285	113.62
	"Virginia"	"51"	"30-34 years"	"30-34"	"2003"	"2003"	26232	269902	97.19
	"Virginia"	"51"	"30-34 years"	"30-34"	"2004"	"2004"	26358	266155	99.03
	"Virginia"	"51"	"30-34 years"	"30-34"	"2005"	"2005"	25702	261047	98.46
	"Virginia"	"51"	"30-34 years"	"30-34"	"2006"	"2006"	25900	254555	101.75
	"Virginia"	"51"	"35-39 years"	"35-39"	"2003"	"2003"	13380	290523	46.05
	"Virginia"	"51"	"35-39 years"	"35-39"	"2004"	"2004"	13833	285397	48.47
	"Virginia"	"51"	"35-39 years"	"35-39"	"2005"	"2005"	14193	282637	50.22
	"Virginia"	"51"	"35-39 years"	"35-39"	"2006"	"2006"	14587	283902	51.38
	"Virginia"	"51"	"40-44 years"	"40-44"	"2003"	"2003"	2923	310366	9.42
	"Virginia"	"51"	"40-44 years"	"40-44"	"2004"	"2004"	3048	313244	9.73
	"Virginia"	"51"	"40-44 years"	"40-44"	"2005"	"2005"	3157	313150	10.08
	"Virginia"	"51"	"40-44 years"	"40-44"	"2006"	"2006"	3068	308921	9.93
	"Virginia"	"51"	"45-49 years"	"45-49"	"2003"	"2003"	141	Not Available	Not Available
	"Virginia"	"51"	"45-49 years"	"45-49"	"2004"	"2004"	154	Not Available	Not Available
	"Virginia"	"51"	"45-49 years"	"45-49"	"2005"	"2005"	194	Not Available	Not Available
	"Virginia"	"51"	"45-49 years"	"45-49"	"2006"	"2006"	192	Not Available	Not Available
	"Virginia"	"51"	"50 years and over"	"50+"	"2004"	"2004"	22	Not Available	Not Available
	"Virginia"	"51"	"50 years and over"	"50+"	"2005"	"2005"	12	Not Available	Not Available
	"Virginia"	"51"	"50 years and over"	"50+"	"2006"	"2006"	12	Not Available	Not Available
	"Washington"	"53"	"Under 15 years"	"15"	"2003"	"2003"	86	Not Available	Not Available
	"Washington"	"53"	"Under 15 years"	"15"	"2004"	"2004"	95	Not Available	Not Available
	"Washington"	"53"	"Under 15 years"	"15"	"2005"	"2005"	84	Not Available	Not Available
	"Washington"	"53"	"Under 15 years"	"15"	"2006"	"2006"	82	Not Available	Not Available
	"Washington"	"53"	"15-19 years"	"15-19"	"2003"	"2003"	6736	211711	31.82
	"Washington"	"53"	"15-19 years"	"15-19"	"2004"	"2004"	6733	214735	31.35
	"Washington"	"53"	"15-19 years"	"15-19"	"2005"	"2005"	6746	217240	31.05
	"Washington"	"53"	"15-19 years"	"15-19"	"2006"	"2006"	7110	220504	32.24
	"Washington"	"53"	"20-24 years"	"20-24"	"2003"	"2003"	19543	214260	91.21
	"Washington"	"53"	"20-24 years"	"20-24"	"2004"	"2004"	19943	216403	92.16
	"Washington"	"53"	"20-24 years"	"20-24"	"2005"	"2005"	19932	216486	92.07
	"Washington"	"53"	"20-24 years"	"20-24"	"2006"	"2006"	20697	217351	95.22
	"Washington"	"53"	"25-29 years"	"25-29"	"2003"	"2003"	21879	194797	112.32
	"Washington"	"53"	"25-29 years"	"25-29"	"2004"	"2004"	22675	201080	112.77
	"Washington"	"53"	"25-29 years"	"25-29"	"2005"	"2005"	23222	209159	111.03
	"Washington"	"53"	"25-29 years"	"25-29"	"2006"	"2006"	24956	219940	113.47
	"Washington"	"53"	"30-34 years"	"30-34"	"2003"	"2003"	19976	214088	93.31
	"Washington"	"53"	"30-34 years"	"30-34"	"2004"	"2004"	19909	211298	94.22
	"Washington"	"53"	"30-34 years"	"30-34"	"2005"	"2005"	19832	205982	96.28
	"Washington"	"53"	"30-34 years"	"30-34"	"2006"	"2006"	20318	203878	99.66
	"Washington"	"53"	"35-39 years"	"35-39"	"2003"	"2003"	9886	221573	44.62
	"Washington"	"53"	"35-39 years"	"35-39"	"2004"	"2004"	10000	219488	45.56
	"Washington"	"53"	"35-39 years"	"35-39"	"2005"	"2005"	10509	221773	47.39
	"Washington"	"53"	"35-39 years"	"35-39"	"2006"	"2006"	11119	226319	49.13
	"Washington"	"53"	"40-44 years"	"40-44"	"2003"	"2003"	2230	246294	9.05
	"Washington"	"53"	"40-44 years"	"40-44"	"2004"	"2004"	2238	245975	9.10
	"Washington"	"53"	"40-44 years"	"40-44"	"2005"	"2005"	2233	242849	9.20
	"Washington"	"53"	"40-44 years"	"40-44"	"2006"	"2006"	2434	237789	10.24
	"Washington"	"53"	"45-49 years"	"45-49"	"2003"	"2003"	142	Not Available	Not Available
	"Washington"	"53"	"45-49 years"	"45-49"	"2004"	"2004"	141	Not Available	Not Available
	"Washington"	"53"	"45-49 years"	"45-49"	"2005"	"2005"	137	Not Available	Not Available
	"Washington"	"53"	"45-49 years"	"45-49"	"2006"	"2006"	148	Not Available	Not Available
	"Washington"	"53"	"50 years and over"	"50+"	"2003"	"2003"	11	Not Available	Not Available
	"Washington"	"53"	"50 years and over"	"50+"	"2004"	"2004"	13	Not Available	Not Available
	"Washington"	"53"	"50 years and over"	"50+"	"2006"	"2006"	12	Not Available	Not Available
	"West Virginia"	"54"	"Under 15 years"	"15"	"2003"	"2003"	34	Not Available	Not Available
	"West Virginia"	"54"	"Under 15 years"	"15"	"2004"	"2004"	28	Not Available	Not Available
	"West Virginia"	"54"	"Under 15 years"	"15"	"2005"	"2005"	22	Not Available	Not Available
	"West Virginia"	"54"	"Under 15 years"	"15"	"2006"	"2006"	19	Not Available	Not Available
	"West Virginia"	"54"	"15-19 years"	"15-19"	"2003"	"2003"	2544	57528	44.22
	"West Virginia"	"54"	"15-19 years"	"15-19"	"2004"	"2004"	2471	57625	42.88
	"West Virginia"	"54"	"15-19 years"	"15-19"	"2005"	"2005"	2450	58066	42.19
	"West Virginia"	"54"	"15-19 years"	"15-19"	"2006"	"2006"	2589	58551	44.22
	"West Virginia"	"54"	"20-24 years"	"20-24"	"2003"	"2003"	6818	61904	110.14
	"West Virginia"	"54"	"20-24 years"	"20-24"	"2004"	"2004"	6584	61228	107.53
	"West Virginia"	"54"	"20-24 years"	"20-24"	"2005"	"2005"	6463	59561	108.51
	"West Virginia"	"54"	"20-24 years"	"20-24"	"2006"	"2006"	6392	58332	109.58
	"West Virginia"	"54"	"25-29 years"	"25-29"	"2003"	"2003"	5908	52254	113.06
	"West Virginia"	"54"	"25-29 years"	"25-29"	"2004"	"2004"	6148	52732	116.59
	"West Virginia"	"54"	"25-29 years"	"25-29"	"2005"	"2005"	6163	53760	114.64
	"West Virginia"	"54"	"25-29 years"	"25-29"	"2006"	"2006"	6304	55114	114.38
	"West Virginia"	"54"	"30-34 years"	"30-34"	"2003"	"2003"	3844	58212	66.03
	"West Virginia"	"54"	"30-34 years"	"30-34"	"2004"	"2004"	3862	57411	67.27
	"West Virginia"	"54"	"30-34 years"	"30-34"	"2005"	"2005"	3875	56708	68.33
	"West Virginia"	"54"	"30-34 years"	"30-34"	"2006"	"2006"	3672	54880	66.91
	"West Virginia"	"54"	"35-39 years"	"35-39"	"2003"	"2003"	1498	60014	24.96
	"West Virginia"	"54"	"35-39 years"	"35-39"	"2004"	"2004"	1465	58849	24.89
	"West Virginia"	"54"	"35-39 years"	"35-39"	"2005"	"2005"	1522	58212	26.15
	"West Virginia"	"54"	"35-39 years"	"35-39"	"2006"	"2006"	1637	58964	27.76
	"West Virginia"	"54"	"40-44 years"	"40-44"	"2003"	"2003"	270	68635	3.93
	"West Virginia"	"54"	"40-44 years"	"40-44"	"2004"	"2004"	305	67326	4.53
	"West Virginia"	"54"	"40-44 years"	"40-44"	"2005"	"2005"	326	65938	4.94
	"West Virginia"	"54"	"40-44 years"	"40-44"	"2006"	"2006"	302	64139	4.71
	"West Virginia"	"54"	"45-49 years"	"45-49"	"2003"	"2003"	19	Not Available	Not Available
	"West Virginia"	"54"	"45-49 years"	"45-49"	"2004"	"2004"	17	Not Available	Not Available
	"West Virginia"	"54"	"45-49 years"	"45-49"	"2005"	"2005"	13	Not Available	Not Available
	"West Virginia"	"54"	"45-49 years"	"45-49"	"2006"	"2006"	14	Not Available	Not Available
	"Wisconsin"	"55"	"Under 15 years"	"15"	"2003"	"2003"	84	Not Available	Not Available
	"Wisconsin"	"55"	"Under 15 years"	"15"	"2004"	"2004"	91	Not Available	Not Available
	"Wisconsin"	"55"	"Under 15 years"	"15"	"2005"	"2005"	86	Not Available	Not Available
	"Wisconsin"	"55"	"Under 15 years"	"15"	"2006"	"2006"	92	Not Available	Not Available
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2003"	"2003"	6234	202376	30.80
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2004"	"2004"	5994	202116	29.66
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2005"	"2005"	6011	202198	29.73
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2006"	"2006"	6015	201480	29.85
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2003"	"2003"	16015	189499	84.51
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2004"	"2004"	16312	193014	84.51
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2005"	"2005"	16435	195300	84.15
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2006"	"2006"	17170	196548	87.36
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2003"	"2003"	20185	156282	129.16
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2004"	"2004"	20528	158058	129.88
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2005"	"2005"	21347	160132	133.31
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2006"	"2006"	22243	164720	135.04
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2003"	"2003"	17867	178317	100.20
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2004"	"2004"	17548	174748	100.42
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2005"	"2005"	17391	171594	101.35
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2006"	"2006"	16917	166644	101.52
	"Wisconsin"	"55"	"35-39 years"	"35-39"	"2003"	"2003"	8098	197177	41.07
	"Wisconsin"	"55"	"35-39 years"	"35-39"	"2004"	"2004"	7947	191171	41.57
	"Wisconsin"	"55"	"35-39 years"	"35-39"	"2005"	"2005"	8074	187474	43.07
	"Wisconsin"	"55"	"35-39 years"	"35-39"	"2006"	"2006"	8197	185820	44.11
	"Wisconsin"	"55"	"40-44 years"	"40-44"	"2003"	"2003"	1486	223788	6.64
	"Wisconsin"	"55"	"40-44 years"	"40-44"	"2004"	"2004"	1650	222684	7.41
	"Wisconsin"	"55"	"40-44 years"	"40-44"	"2005"	"2005"	1565	218550	7.16
	"Wisconsin"	"55"	"40-44 years"	"40-44"	"2006"	"2006"	1613	212085	7.61
	"Wisconsin"	"55"	"45-49 years"	"45-49"	"2003"	"2003"	67	Not Available	Not Available
	"Wisconsin"	"55"	"45-49 years"	"45-49"	"2004"	"2004"	74	Not Available	Not Available
	"Wisconsin"	"55"	"45-49 years"	"45-49"	"2005"	"2005"	71	Not Available	Not Available
	"Wisconsin"	"55"	"45-49 years"	"45-49"	"2006"	"2006"	87	Not Available	Not Available
	"Wyoming"	"56"	"15-19 years"	"15-19"	"2003"	"2003"	798	19200	41.56
	"Wyoming"	"56"	"15-19 years"	"15-19"	"2004"	"2004"	811	18943	42.81
	"Wyoming"	"56"	"15-19 years"	"15-19"	"2005"	"2005"	795	18617	42.70
	"Wyoming"	"56"	"15-19 years"	"15-19"	"2006"	"2006"	850	18461	46.04
	"Wyoming"	"56"	"20-24 years"	"20-24"	"2003"	"2003"	2321	18675	124.28
	"Wyoming"	"56"	"20-24 years"	"20-24"	"2004"	"2004"	2290	19076	120.05
	"Wyoming"	"56"	"20-24 years"	"20-24"	"2005"	"2005"	2414	19016	126.95
	"Wyoming"	"56"	"20-24 years"	"20-24"	"2006"	"2006"	2543	19148	132.81
	"Wyoming"	"56"	"25-29 years"	"25-29"	"2003"	"2003"	1869	13982	133.67
	"Wyoming"	"56"	"25-29 years"	"25-29"	"2004"	"2004"	1921	14684	130.82
	"Wyoming"	"56"	"25-29 years"	"25-29"	"2005"	"2005"	2196	15535	141.36
	"Wyoming"	"56"	"25-29 years"	"25-29"	"2006"	"2006"	2339	16650	140.48
	"Wyoming"	"56"	"30-34 years"	"30-34"	"2003"	"2003"	1164	14884	78.20
	"Wyoming"	"56"	"30-34 years"	"30-34"	"2004"	"2004"	1177	14948	78.74
	"Wyoming"	"56"	"30-34 years"	"30-34"	"2005"	"2005"	1207	14928	80.85
	"Wyoming"	"56"	"30-34 years"	"30-34"	"2006"	"2006"	1255	14884	84.32
	"Wyoming"	"56"	"35-39 years"	"35-39"	"2003"	"2003"	441	15449	28.55
	"Wyoming"	"56"	"35-39 years"	"35-39"	"2004"	"2004"	481	14927	32.22
	"Wyoming"	"56"	"35-39 years"	"35-39"	"2005"	"2005"	502	14850	33.80
	"Wyoming"	"56"	"35-39 years"	"35-39"	"2006"	"2006"	542	15099	35.90
	"Wyoming"	"56"	"40-44 years"	"40-44"	"2003"	"2003"	91	19885	4.58
	"Wyoming"	"56"	"40-44 years"	"40-44"	"2004"	"2004"	115	19272	5.97
	"Wyoming"	"56"	"40-44 years"	"40-44"	"2005"	"2005"	110	18479	5.95
	"Wyoming"	"56"	"40-44 years"	"40-44"	"2006"	"2006"	127	17607	7.21
"---"
"Dataset: Natality, 2003-2006"
"Query Parameters:"
"Group By: State; Age of Mother 9; Year"
"Show Totals: Disabled"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 1,000"
"Population Option: Default intercensal populations for years 2003-2006"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/Natality.html for more information."
"---"
"Query Date: Feb 28, 2022 11:12:07 AM"
"---"
"Suggested Citation: United States Department of Health and Human Services (US DHHS), Centers for Disease Control and Prevention"
"(CDC), National Center for Health Statistics (NCHS), Division of Vital Statistics, Natality public-use data 2003-2006, on CDC"
"WONDER Online Database, March 2009. Accessed at http://wonder.cdc.gov/natality-v2006.html on Feb 28, 2022 11:12:07 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"2. Rows with suppressed Births are hidden. Use Quick Options above to show suppressed rows."
"---"
Caveats:
"1. 'Not Available' appears when the denominator population for a rate measure is not available."
"2. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/Natality.html#Assurance of Confidentiality."
"3. Each birth record represents one liveborn infant."
"4. Fertility rates are calculated as the number of births divided by the number of females age 15 - 44 years old in the given"
"year(s). When the numerator is sub-set by mother's age, mother's race, location, or year of birth, then the same sub-set for"
"age, race, location and year applies to the denominator population. However, if you sub-set mother's age selecting some years"
"not in the 15 - 44 range, those years of mother's age ouside this range will not be included in the denominator population. If"
"you sub-set mother's age selecting only years outside the 15 - 44 range, the denominator population returned will be zero and"
"flagged ""Not Available""."
"5. Birth rates and fertility rates for years 2003-2006 are calculated using the revised intercensal bridged-race series of July"
"1st estimates of the resident population, released by NCHS on October 26, 2012. More information:"
"http://wonder.cdc.gov/wonder/help/Natality.html#Denominator-Population-Sources."
